,Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,geocode,latitude,longitude
4850,4851,CA-2015-107818,08/09/2015,14/09/2015,Standard Class,MC-17275,Marc Crier,Consumer,United States,Pasco,Washington,99301,West,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",975.92,"Pasco County, Florida, United States",28.2996183,-82.4522702
4851,4852,CA-2015-107818,08/09/2015,14/09/2015,Standard Class,MC-17275,Marc Crier,Consumer,United States,Pasco,Washington,99301,West,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",303.84,"Pasco County, Florida, United States",28.2996183,-82.4522702
4852,4853,CA-2015-107818,08/09/2015,14/09/2015,Standard Class,MC-17275,Marc Crier,Consumer,United States,Pasco,Washington,99301,West,OFF-ST-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,485.88,"Pasco County, Florida, United States",28.2996183,-82.4522702
4853,4854,CA-2015-113320,12/12/2015,15/12/2015,Second Class,LH-17155,Logan Haushalter,Consumer,United States,Oakland,California,94601,West,FUR-FU-10004270,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",12.54,"Oakland, Alameda County, CAL Fire Northern Region, California, United States",37.8044557,-122.271356
4854,4855,CA-2015-113320,12/12/2015,15/12/2015,Second Class,LH-17155,Logan Haushalter,Consumer,United States,Oakland,California,94601,West,OFF-ST-10000617,Office Supplies,Storage,Woodgrain Magazine Files by Perma,8.94,"Oakland, Alameda County, CAL Fire Northern Region, California, United States",37.8044557,-122.271356
4855,4856,CA-2015-113320,12/12/2015,15/12/2015,Second Class,LH-17155,Logan Haushalter,Consumer,United States,Oakland,California,94601,West,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,9.24,"Oakland, Alameda County, CAL Fire Northern Region, California, United States",37.8044557,-122.271356
4856,4857,CA-2016-137526,13/01/2016,17/01/2016,Standard Class,PB-19150,Philip Brown,Consumer,United States,Los Angeles,California,90004,West,OFF-BI-10003364,Office Supplies,Binders,Binding Machine Supplies,70.008,"Los Angeles, Los Angeles County, CAL Fire Southern Region, California, United States",34.0536909,-118.242766
4857,4858,CA-2016-137526,13/01/2016,17/01/2016,Standard Class,PB-19150,Philip Brown,Consumer,United States,Los Angeles,California,90004,West,FUR-FU-10001861,Furniture,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",77.6,"Los Angeles, Los Angeles County, CAL Fire Southern Region, California, United States",34.0536909,-118.242766
4858,4859,CA-2016-137526,13/01/2016,17/01/2016,Standard Class,PB-19150,Philip Brown,Consumer,United States,Los Angeles,California,90004,West,FUR-FU-10004845,Furniture,Furnishings,"Deflect-o EconoMat Nonstudded, No Bevel Mat",464.85,"Los Angeles, Los Angeles County, CAL Fire Southern Region, California, United States",34.0536909,-118.242766
4859,4860,CA-2018-136063,15/12/2018,19/12/2018,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Oak Park,Illinois,60302,Central,OFF-AR-10000823,Office Supplies,Art,Newell 307,10.192,"Oak Park, Cook County, Illinois, United States",41.8878145,-87.7887615
4860,4861,CA-2017-101546,18/12/2017,24/12/2017,Standard Class,GK-14620,Grace Kelly,Corporate,United States,Morristown,New Jersey,7960,East,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,1793.98,"Morristown, Morris County, New Jersey, 07960, United States",40.7970382,-74.4809868
4861,4862,CA-2015-138940,11/04/2015,16/04/2015,Second Class,GM-14455,Gary Mitchum,Home Office,United States,Austin,Texas,78745,Central,TEC-PH-10001835,Technology,Phones,Jawbone JAMBOX Wireless Bluetooth Speaker,758.352,"Austin, Travis County, Texas, 78701, United States",30.2711286,-97.7436995
4862,4863,CA-2017-125164,10/11/2017,14/11/2017,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,New York City,New York,10011,East,OFF-BI-10001191,Office Supplies,Binders,Canvas Sectional Post Binders,20.368,"City of New York, New York, United States",40.7127281,-74.0060152
4863,4864,CA-2017-125164,10/11/2017,14/11/2017,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,New York City,New York,10011,East,OFF-BI-10003982,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,49.848,"City of New York, New York, United States",40.7127281,-74.0060152
4864,4865,CA-2018-163531,26/06/2018,30/06/2018,Standard Class,SC-20725,Steven Cartwright,Consumer,United States,New York City,New York,10024,East,TEC-PH-10001425,Technology,Phones,Mophie Juice Pack Helium for iPhone,239.97,"City of New York, New York, United States",40.7127281,-74.0060152
4865,4866,CA-2018-122490,13/11/2018,18/11/2018,Standard Class,TT-21070,Ted Trevino,Consumer,United States,Seattle,Washington,98103,West,FUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,2404.704,"Seattle, King County, Washington, United States",47.6038321,-122.330062
4866,4867,CA-2018-122490,13/11/2018,18/11/2018,Standard Class,TT-21070,Ted Trevino,Consumer,United States,Seattle,Washington,98103,West,OFF-BI-10001718,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,563.024,"Seattle, King County, Washington, United States",47.6038321,-122.330062
4867,4868,CA-2018-122490,13/11/2018,18/11/2018,Standard Class,TT-21070,Ted Trevino,Consumer,United States,Seattle,Washington,98103,West,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,344.91,"Seattle, King County, Washington, United States",47.6038321,-122.330062
4868,4869,CA-2018-122490,13/11/2018,18/11/2018,Standard Class,TT-21070,Ted Trevino,Consumer,United States,Seattle,Washington,98103,West,OFF-LA-10001613,Office Supplies,Labels,Avery File Folder Labels,8.64,"Seattle, King County, Washington, United States",47.6038321,-122.330062
4869,4870,CA-2018-131366,24/11/2018,29/11/2018,Standard Class,SC-20440,Shaun Chance,Corporate,United States,Lancaster,Pennsylvania,17602,East,TEC-PH-10003437,Technology,Phones,Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with,89.988,"Lancaster, Lancaster County, Pennsylvania, United States",40.03813,-76.3056686
4870,4871,CA-2018-131366,24/11/2018,29/11/2018,Standard Class,SC-20440,Shaun Chance,Corporate,United States,Lancaster,Pennsylvania,17602,East,OFF-PA-10000675,Office Supplies,Paper,Xerox 1919,229.544,"Lancaster, Lancaster County, Pennsylvania, United States",40.03813,-76.3056686
4871,4872,CA-2018-164042,23/05/2018,27/05/2018,Standard Class,KL-16645,Ken Lonsdale,Consumer,United States,Houston,Texas,77095,Central,OFF-FA-10000840,Office Supplies,Fasteners,OIC Thumb-Tacks,1.824,"Houston, Harris County, Texas, United States",29.7589382,-95.3676974
4872,4873,CA-2018-164042,23/05/2018,27/05/2018,Standard Class,KL-16645,Ken Lonsdale,Consumer,United States,Houston,Texas,77095,Central,OFF-AP-10001947,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,18.32,"Houston, Harris County, Texas, United States",29.7589382,-95.3676974
4873,4874,CA-2018-164042,23/05/2018,27/05/2018,Standard Class,KL-16645,Ken Lonsdale,Consumer,United States,Houston,Texas,77095,Central,OFF-ST-10002301,Office Supplies,Storage,Tennsco Commercial Shelving,48.816,"Houston, Harris County, Texas, United States",29.7589382,-95.3676974
4874,4875,CA-2018-164042,23/05/2018,27/05/2018,Standard Class,KL-16645,Ken Lonsdale,Consumer,United States,Houston,Texas,77095,Central,OFF-BI-10001922,Office Supplies,Binders,Storex Dura Pro Binders,1.188,"Houston, Harris County, Texas, United States",29.7589382,-95.3676974
4875,4876,CA-2015-132864,02/12/2015,07/12/2015,Standard Class,KN-16390,Katherine Nockton,Corporate,United States,Columbus,Ohio,43229,East,TEC-AC-10001267,Technology,Accessories,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,119.8,"Columbus, Franklin County, Ohio, United States",39.9622601,-83.0007065
4876,4877,US-2015-155817,03/10/2015,09/10/2015,Standard Class,SL-20155,Sara Luxemburg,Home Office,United States,Durham,North Carolina,27707,South,OFF-ST-10000532,Office Supplies,Storage,Advantus Rolling Drawer Organizers,61.568,"Durham, Durham County, North Carolina, United States",35.996653,-78.9018053
4877,4878,US-2015-155817,03/10/2015,09/10/2015,Standard Class,SL-20155,Sara Luxemburg,Home Office,United States,Durham,North Carolina,27707,South,OFF-AR-10002335,Office Supplies,Art,DIXON Oriole Pencils,6.192,"Durham, Durham County, North Carolina, United States",35.996653,-78.9018053
4878,4879,US-2017-131891,29/07/2017,31/07/2017,First Class,PW-19240,Pierre Wener,Consumer,United States,Pensacola,Florida,32503,South,OFF-BI-10000201,Office Supplies,Binders,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",2.214,"Pensacola, Escambia County, Florida, United States",30.421309,-87.2169149
4879,4880,CA-2018-143567,02/11/2018,05/11/2018,Second Class,TB-21175,Thomas Boland,Corporate,United States,Henderson,Kentucky,42420,South,OFF-EN-10004846,Office Supplies,Envelopes,Letter or Legal Size Expandable Poly String Tie Envelopes,5.32,"Henderson County, Texas, United States",32.182598,-95.7893178
4880,4881,CA-2018-143567,02/11/2018,05/11/2018,Second Class,TB-21175,Thomas Boland,Corporate,United States,Henderson,Kentucky,42420,South,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",975.92,"Henderson County, Texas, United States",32.182598,-95.7893178
4881,4882,CA-2018-143567,02/11/2018,05/11/2018,Second Class,TB-21175,Thomas Boland,Corporate,United States,Henderson,Kentucky,42420,South,TEC-AC-10004145,Technology,Accessories,Logitech diNovo Edge Keyboard,2249.91,"Henderson County, Texas, United States",32.182598,-95.7893178
4882,4883,CA-2018-143567,02/11/2018,05/11/2018,Second Class,TB-21175,Thomas Boland,Corporate,United States,Henderson,Kentucky,42420,South,OFF-ST-10001580,Office Supplies,Storage,Super Decoflex Portable Personal File,59.92,"Henderson County, Texas, United States",32.182598,-95.7893178
4883,4884,CA-2018-104080,08/03/2018,15/03/2018,Standard Class,AH-10210,Alan Hwang,Consumer,United States,Anaheim,California,92804,West,OFF-BI-10003876,Office Supplies,Binders,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",171.2,"Anaheim, Orange County, CAL Fire Southern Region, California, United States",33.8347516,-117.911732
4884,4885,CA-2018-104080,08/03/2018,15/03/2018,Standard Class,AH-10210,Alan Hwang,Consumer,United States,Anaheim,California,92804,West,OFF-AR-10001972,Office Supplies,Art,Newell 323,3.36,"Anaheim, Orange County, CAL Fire Southern Region, California, United States",33.8347516,-117.911732
4885,4886,CA-2015-151379,16/12/2015,20/12/2015,Standard Class,SC-20695,Steve Chapman,Corporate,United States,Detroit,Michigan,48227,Central,OFF-PA-10000595,Office Supplies,Paper,Xerox 1929,114.2,"Detroit, Wayne County, Michigan, United States",42.3315509,-83.0466403
4886,4887,CA-2017-163167,28/11/2017,01/12/2017,Second Class,RF-19345,Randy Ferguson,Corporate,United States,Marietta,Georgia,30062,South,FUR-CH-10004477,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",182.67,"Marietta, Cobb County, Georgia, United States",33.9528472,-84.5496148
4887,4888,CA-2017-163167,28/11/2017,01/12/2017,Second Class,RF-19345,Randy Ferguson,Corporate,United States,Marietta,Georgia,30062,South,TEC-AC-10003441,Technology,Accessories,Kingston Digital DataTraveler 32GB USB 2.0,101.7,"Marietta, Cobb County, Georgia, United States",33.9528472,-84.5496148
4888,4889,CA-2017-163167,28/11/2017,01/12/2017,Second Class,RF-19345,Randy Ferguson,Corporate,United States,Marietta,Georgia,30062,South,OFF-ST-10004459,Office Supplies,Storage,Tennsco Single-Tier Lockers,1126.02,"Marietta, Cobb County, Georgia, United States",33.9528472,-84.5496148
4889,4890,CA-2017-163167,28/11/2017,01/12/2017,Second Class,RF-19345,Randy Ferguson,Corporate,United States,Marietta,Georgia,30062,South,OFF-ST-10003805,Office Supplies,Storage,"24 Capacity Maxi Data Binder Racks, Pearl",1263.3,"Marietta, Cobb County, Georgia, United States",33.9528472,-84.5496148
4890,4891,CA-2017-135776,23/12/2017,30/12/2017,Standard Class,EH-13765,Edward Hooks,Corporate,United States,Seattle,Washington,98103,West,OFF-AR-10001246,Office Supplies,Art,Newell 317,8.82,"Seattle, King County, Washington, United States",47.6038321,-122.330062
4891,4892,CA-2017-135776,23/12/2017,30/12/2017,Standard Class,EH-13765,Edward Hooks,Corporate,United States,Seattle,Washington,98103,West,OFF-PA-10001295,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations,37.94,"Seattle, King County, Washington, United States",47.6038321,-122.330062
4892,4893,CA-2017-135776,23/12/2017,30/12/2017,Standard Class,EH-13765,Edward Hooks,Corporate,United States,Seattle,Washington,98103,West,OFF-AR-10001231,Office Supplies,Art,"Sanford EarthWrite Recycled Pencils, Medium Soft, #2",4.2,"Seattle, King County, Washington, United States",47.6038321,-122.330062
4893,4894,CA-2017-135776,23/12/2017,30/12/2017,Standard Class,EH-13765,Edward Hooks,Corporate,United States,Seattle,Washington,98103,West,OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving,227.28,"Seattle, King County, Washington, United States",47.6038321,-122.330062
4894,4895,CA-2017-135776,23/12/2017,30/12/2017,Standard Class,EH-13765,Edward Hooks,Corporate,United States,Seattle,Washington,98103,West,OFF-PA-10004327,Office Supplies,Paper,Xerox 1911,47.9,"Seattle, King County, Washington, United States",47.6038321,-122.330062
4895,4896,CA-2017-135776,23/12/2017,30/12/2017,Standard Class,EH-13765,Edward Hooks,Corporate,United States,Seattle,Washington,98103,West,OFF-EN-10004773,Office Supplies,Envelopes,Staple envelope,61.96,"Seattle, King County, Washington, United States",47.6038321,-122.330062
4896,4897,CA-2017-135776,23/12/2017,30/12/2017,Standard Class,EH-13765,Edward Hooks,Corporate,United States,Seattle,Washington,98103,West,OFF-ST-10003470,Office Supplies,Storage,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",1117.92,"Seattle, King County, Washington, United States",47.6038321,-122.330062
4897,4898,US-2015-122021,15/10/2015,17/10/2015,First Class,AC-10660,Anna Chung,Consumer,United States,Parma,Ohio,44134,East,FUR-CH-10003761,Furniture,Chairs,Global Italian Leather Office Chair,183.372,"Parma, Emilia-Romagna, Italia",44.8013678,10.3280833
4898,4899,US-2015-122021,15/10/2015,17/10/2015,First Class,AC-10660,Anna Chung,Consumer,United States,Parma,Ohio,44134,East,OFF-PA-10002230,Office Supplies,Paper,Xerox 1897,7.968,"Parma, Emilia-Romagna, Italia",44.8013678,10.3280833
4899,4900,CA-2017-130484,22/08/2017,27/08/2017,Standard Class,SG-20470,Sheri Gordon,Consumer,United States,Gresham,Oregon,97030,West,OFF-BI-10000088,Office Supplies,Binders,GBC Imprintable Covers,26.352,"Gresham, Multnomah County, Oregon, United States",45.4997475,-122.4309766
4900,4901,CA-2018-120936,17/12/2018,21/12/2018,Standard Class,CA-12310,Christine Abelman,Corporate,United States,Anaheim,California,92804,West,OFF-ST-10001526,Office Supplies,Storage,Iceberg Mobile Mega Data/Printer Cart,481.32,"Anaheim, Orange County, CAL Fire Southern Region, California, United States",33.8347516,-117.911732
4901,4902,CA-2018-120936,17/12/2018,21/12/2018,Standard Class,CA-12310,Christine Abelman,Corporate,United States,Anaheim,California,92804,West,OFF-SU-10002557,Office Supplies,Supplies,Fiskars Spring-Action Scissors,13.98,"Anaheim, Orange County, CAL Fire Southern Region, California, United States",33.8347516,-117.911732
4902,4903,CA-2018-110884,07/03/2018,12/03/2018,Standard Class,SH-20395,Shahid Hopkins,Consumer,United States,New York City,New York,10035,East,OFF-BI-10003669,Office Supplies,Binders,3M Organizer Strips,25.92,"City of New York, New York, United States",40.7127281,-74.0060152
4903,4904,CA-2018-110884,07/03/2018,12/03/2018,Standard Class,SH-20395,Shahid Hopkins,Consumer,United States,New York City,New York,10035,East,OFF-LA-10003510,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",91.59,"City of New York, New York, United States",40.7127281,-74.0060152
4904,4905,US-2015-161613,01/12/2015,03/12/2015,Second Class,MC-17605,Matt Connell,Corporate,United States,Houston,Texas,77070,Central,FUR-CH-10003746,Furniture,Chairs,Hon 4070 Series Pagoda Round Back Stacking Chairs,674.058,"Houston, Harris County, Texas, United States",29.7589382,-95.3676974
4905,4906,US-2015-146353,14/10/2015,16/10/2015,Second Class,JE-15610,Jim Epp,Corporate,United States,Concord,New Hampshire,3301,East,OFF-BI-10003476,Office Supplies,Binders,Avery Metallic Poly Binders,22.92,"Concord, Merrimack County, New Hampshire, United States",43.207178,-71.537476
4906,4907,US-2015-146353,14/10/2015,16/10/2015,Second Class,JE-15610,Jim Epp,Corporate,United States,Concord,New Hampshire,3301,East,OFF-ST-10001469,Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer,269.9,"Concord, Merrimack County, New Hampshire, United States",43.207178,-71.537476
4907,4908,CA-2015-133809,18/11/2015,23/11/2015,Second Class,MS-17530,MaryBeth Skach,Consumer,United States,Fairfield,Ohio,45014,East,OFF-BI-10001757,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,11.808,"Fairfield County, Ohio, United States",39.7886111,-82.6418883
4908,4909,CA-2015-133809,18/11/2015,23/11/2015,Second Class,MS-17530,MaryBeth Skach,Consumer,United States,Fairfield,Ohio,45014,East,TEC-PH-10004875,Technology,Phones,PNY Rapid USB Car Charger - Black,9.588,"Fairfield County, Ohio, United States",39.7886111,-82.6418883
4909,4910,CA-2018-127306,14/01/2018,18/01/2018,Standard Class,BH-11710,Brosina Hoffman,Consumer,United States,Johnson City,Tennessee,37604,South,OFF-EN-10001219,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",18.336,"Johnson City, Washington County, Tennessee, United States",36.3134398,-82.3534728
